category	subcategory	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Genetic Information Processing	Chromosome	mmu03083	Polycomb repressive complex	44/2777	88/10692	0.5	1.92509902772776	5.16138607878061	1.1008087008342e-06	9.49447504469495e-06	5.01157645379779e-06	19821/140858/29808/228790/74016/66105/241915/77593/29871/54383/269536/19646/17765/17425/30841/12417/11569/14056/14123/13626/15182/216080/52615/68837/14055/75302/50496/22632/17187/16468/54650/328572/214669/494448/67057/74112/12914/252870/21652/13001/56550/212391/225876/71041	44
Organismal Systems	Immune system	mmu04660	T cell receptor signaling pathway	56/2777	122/10692	0.459016393442623	1.767304025455	5.04872299677691	1.4358192555133e-06	1.20818937354168e-05	6.37732300908345e-06	17974/23797/226849/18019/18706/19055/12042/18033/26409/19059/26414/19247/12525/110157/16653/11652/18479/26417/52432/19053/18021/16150/73699/26395/17973/235542/14360/26396/12567/19058/26420/19052/53859/14784/26931/20663/26932/18708/19056/26419/71978/26413/13383/56637/208650/224105/51792/26416/18037/18607/21770/20662/240354/26410/19697/12675	56
Organismal Systems	Environmental adaptation	mmu04710	Circadian rhythm	22/2777	34/10692	0.647058823529412	2.49130462411828	5.15869213106218	2.28482810130957e-06	1.87682308321858e-05	9.9066481585603e-06	12912/12953/108079/108099/12753/26965/20893/79362/13170/19883/12952/103583/18626/217166/104318/18030/353187/50789/105787/56438/19082/12234	22
Cellular Processes	Cellular community - eukaryotes	mmu04520	Adherens junction	44/2777	92/10692	0.478260869565217	1.84139907000047	4.80081149628506	5.02108162381292e-06	4.02854223305921e-05	2.12643114056214e-05	71740/12995/19246/12388/19271/99167/56426/109905/26409/242687/79264/22612/245880/231858/19353/73178/12386/69903/16001/26417/17907/14182/16337/13000/14360/83767/216033/19263/215449/216527/18099/66313/19878/328572/26413/77446/12914/17356/14158/13001/67268/12385/19877/17128	44
Human Diseases	Cancer: overview	mmu05231	Choline metabolism in cancer	46/2777	98/10692	0.469387755102041	1.80723582194851	4.75505040038661	5.83080715625446e-06	4.49619844021482e-05	2.37327942076938e-05	18777/227333/23797/19730/64930/104418/329502/74182/18706/18720/100434/242687/245880/19744/26414/19353/110157/16653/11652/26417/68682/26395/83767/26396/18717/212862/26420/20520/30805/72508/56077/14784/217480/15251/20663/19012/18708/26419/380921/20683/26413/110197/18607/20662/12660/18719	46
Human Diseases	Cancer: specific types	mmu05220	Chronic myeloid leukemia	38/2777	76/10692	0.5	1.92509902772776	4.79386953752665	5.86460666114976e-06	4.49619844021482e-05	2.37327942076938e-05	23797/12048/13555/18706/18033/13016/19247/12576/109880/110157/16653/11652/14389/26417/13017/12443/16150/12402/26395/15182/26396/12567/17246/12928/20851/14784/20663/13557/27015/18708/19645/26413/12929/20662/17128/19697/12015/12675	38
Genetic Information Processing	Information processing in viruses	mmu03250	Viral life cycle - HIV-1	33/2777	63/10692	0.523809523809524	2.01677041000051	4.79422723996943	6.65149358063015e-06	4.98862018547261e-05	2.63319997585587e-05	72949/20479/17754/75608/58202/107951/241593/26943/101739/70122/24116/12121/320938/20924/22088/270058/116733/235180/18571/19386/20587/103573/93736/20922/15239/76895/218442/218210/17755/328572/12455/12914/18519	33
Cellular Processes	Transport and catabolism	mmu04148	Efferocytosis	68/2777	163/10692	0.417177914110429	1.60621759368697	4.61955796343628	7.58486486658656e-06	5.56761357228162e-05	2.93881662244003e-05	12912/73122/17164/18514/16410/228545/19261/80743/228787/68365/228432/269338/18019/76295/11863/20501/108058/70839/11303/11980/19247/11938/77573/19353/19349/70686/26417/56632/319520/18021/11502/12317/12927/11487/71732/26395/69981/20393/12215/26396/93759/16971/19344/380713/12928/16416/12323/19345/18613/13435/18263/15251/11491/218035/140580/66694/219149/12325/12895/26413/12929/16419/16423/26416/271457/16452/240672/16889	68
Organismal Systems	Nervous system	mmu04720	Long-term potentiation	34/2777	67/10692	0.507462686567164	1.95383184903713	4.6389148059739	1.19341192473917e-05	8.5776482090628e-05	4.52763734604993e-05	18798/108058/19055/109905/18749/19059/20111/19046/19047/16438/109880/110157/16653/26417/18747/26395/26396/14816/215449/432530/19058/12323/14813/12313/19056/12325/328572/11514/26413/12914/14811/12314/14682/110651	34
Human Diseases	Cancer: specific types	mmu05211	Renal cell carcinoma	35/2777	70/10692	0.5	1.92509902772776	4.59944829457033	1.35700451338713e-05	9.55441953303181e-05	5.0432176329962e-05	67923/14194/23797/107746/18706/11863/109905/19247/19353/109880/110157/16653/11652/18479/26417/112406/112405/26395/26396/215449/12928/216805/14784/15251/20663/18708/56438/328572/26413/12929/12914/224105/20662/71745/12015	35
Environmental Information Processing	Signal transduction	mmu04012	ErbB signaling pathway	40/2777	84/10692	0.476190476190476	1.83342764545501	4.54216006688089	1.52006483891781e-05	0.000104884473885329	5.53623615016382e-05	17974/11352/13869/23797/18706/108058/26414/12576/109880/110157/16653/11652/18479/26417/12402/83961/26395/17973/26396/26420/12928/12323/26398/72508/20851/14784/20663/18708/12325/26419/18183/26413/12929/56637/208650/224105/20662/100042150/15200/12015	40
Organismal Systems	Nervous system	mmu04723	Retrograde endocannabinoid signaling	64/2777	154/10692	0.415584415584416	1.60008230876074	4.44287128799641	1.60951704678366e-05	0.000108879094341247	5.74708873258148e-05	66495/227197/67273/226646/16524/16519/18798/66046/66377/14679/18749/14409/12801/14688/14403/14400/231871/14677/242864/26414/68198/23945/16438/17992/68202/66108/72961/68197/26417/70316/66916/18747/12286/14681/14697/14678/66414/14816/432530/14401/26420/14406/14394/104111/407785/17993/66082/14702/12289/26419/66218/11514/67130/26413/11515/68194/16522/26416/78330/66416/72900/14682/17995/67264	64
Human Diseases	Cancer: specific types	mmu05212	Pancreatic cancer	37/2777	76/10692	0.486842105263158	1.87443852699809	4.53134647359006	1.68600706087292e-05	0.000111860083846377	5.90443768281408e-05	20846/64143/23797/19730/12048/13555/18706/18033/12371/16451/12190/26414/19353/109880/110157/16653/11652/26417/12443/16150/26395/12567/26420/72508/56044/13557/27015/18708/26419/19645/26413/19765/17126/17128/19697/12015/12675	37
Genetic Information Processing	Folding, sorting and degradation	mmu03050	Proteasome	26/2777	47/10692	0.553191489361702	2.12989679663497	4.59818582730256	1.76870856985556e-05	0.000115132916339654	6.07719131251264e-05	70247/59029/19177/228769/26444/19185/26445/19181/20422/57296/26440/103554/69077/26446/22123/19184/66997/26443/19167/19179/19166/67089/66413/19173/21762/19170	26
Human Diseases	Cancer: specific types	mmu05213	Endometrial cancer	30/2777	58/10692	0.517241379310345	1.99148175282182	4.48458272573922	2.3914083844264e-05	0.000152784424560576	8.06459357711047e-05	23797/18706/12371/109880/12386/110157/16653/11652/16202/26417/12443/26395/17350/216033/26396/56484/12006/14784/20663/27015/18708/26413/56637/12005/18607/20662/11789/12385/12015/19211	30
Human Diseases	Infectious disease: bacterial	mmu05100	Bacterial invasion of epithelial cells	37/2777	77/10692	0.48051948051948	1.8500951695046	4.43429474231804	2.44057802448729e-05	0.000153090803354203	8.08076551648423e-05	76709/18000/67771/74117/103967/74192/13429/140579/18706/12757/242687/52398/19303/56443/19353/73178/12386/16202/56212/234683/16412/12927/13430/12402/83767/216033/20362/12928/66713/67300/140580/74325/18708/24050/12929/12488/12385	37
Organismal Systems	Aging	mmu04213	Longevity regulating pathway - multiple species	31/2777	61/10692	0.508196721311475	1.95665802818232	4.43819340658514	2.76726990790555e-05	0.00017048359254061	8.99882883585827e-05	16367/23797/18706/56458/18749/108079/108099/16653/11652/67605/16001/20480/18747/16337/384783/12955/15182/11793/56484/93759/432530/74370/72508/104111/18708/105787/11514/19082/20655/11515/20656	31
Human Diseases	Cardiovascular disease	mmu05415	Diabetic cardiomyopathy	83/2777	217/10692	0.382488479262673	1.47265639909128	4.16648706756847	4.09166418102307e-05	0.000247653358325081	0.000130721681129638	66495/70456/11545/227197/16367/67273/66052/226646/23797/110854/18798/18706/66046/108058/66377/11950/18033/67680/18762/19046/19047/26414/12861/11938/19353/68198/14583/17992/68202/66108/11652/68197/67003/110323/70316/13033/14782/66916/12857/16337/22335/11739/11606/12858/66925/12866/18821/66414/66594/26420/22333/66152/12323/18604/66694/407785/66945/18708/17993/22334/68263/12325/26419/210789/66218/20683/12864/67130/12895/56637/68194/55951/26416/78330/66416/72900/20463/17126/19697/19211/17995/12868/67264	83
Cellular Processes	Cell growth and death	mmu04218	Cellular senescence	72/2777	183/10692	0.39344262295082	1.51483202181857	4.160849864424	4.49243012800871e-05	0.000267222136924656	0.000141050891496462	72568/17164/23797/12334/64930/15259/58800/13555/18019/13559/18706/56458/67738/19055/12428/15257/18033/27354/19059/12579/19646/19046/19047/19744/231506/231724/16438/15258/110157/16653/11652/26417/75660/66922/12443/19651/104394/18021/22335/11739/245000/12530/26395/103213/26396/12567/56484/215999/93759/17246/19058/103583/22333/26397/26399/18412/217708/12313/13557/18708/22334/19056/12289/19645/26413/26416/15042/12314/17126/19697/19211/12234	72
Human Diseases	Drug resistance: antineoplastic	mmu01522	Endocrine resistance	42/2777	93/10692	0.451612903225806	1.73879912181863	4.23844980027625	4.62786788522454e-05	0.000270612613627536	0.00014284052527098	12043/23797/14683/13555/18706/18749/76854/26414/12576/109880/110157/16653/11652/16001/26417/12443/18747/59035/26395/26396/12567/17246/432530/26420/20185/72508/19014/14784/104111/20663/13557/18708/26419/19645/20683/11514/26413/11515/26416/20662/15200/12015	42
Organismal Systems	Endocrine system	mmu04935	Growth hormone synthesis, secretion and action	50/2777	117/10692	0.427350427350427	1.6453837843827	4.15759744782324	5.57970117716966e-05	0.000320832817687255	0.000169348825201816	20846/12912/16367/23797/18798/14683/11909/18706/14679/18749/14677/26414/16438/110157/16653/11652/26417/18747/384783/12927/26395/14678/26396/14672/432530/26420/26397/12928/26399/26398/20851/14784/104111/20663/18708/26401/12289/26419/328572/11514/26413/12929/56637/12914/11515/16005/26416/20662/14682/16452	50
NA	NA	mmu04517	IgSF CAM signaling	108/2777	300/10692	0.36	1.38607129996399	4.01744760363886	6.42227827967213e-05	0.000363227214178178	0.000191726340359496	17974/17756/76709/67771/71740/18845/74117/14270/68507/94332/23797/20740/74192/16401/241568/22034/58220/252966/18759/18706/56458/16490/22253/99167/192167/76089/109905/109676/17096/19266/17475/50791/19303/56443/26414/19247/19353/66797/73178/18844/14924/259302/111173/260299/11652/18479/26417/52118/71960/18213/233977/14182/56513/244654/22152/16412/12927/67703/71566/270152/54725/83964/54698/17967/26395/17973/14360/11735/26396/327814/215449/20564/26420/192786/77579/216963/53321/16416/66713/20742/216856/13384/14784/107448/218397/18708/26419/12805/17886/26413/56637/19876/224105/239857/268902/11820/17356/26416/13823/18607/12488/22153/67268/93737/17196/20743/245450/331461	108
Genetic Information Processing	Transcription	mmu03020	RNA polymerase	19/2777	32/10692	0.59375	2.28605509542672	4.3154650758385	6.53804575398877e-05	0.000363810610504214	0.000192034281059433	20017/70408/67005/69870/231329/12909/20022/20018/20019/26939/66491/28015/20020/67486/218832/67065/78929/20016/67710	19
Metabolism	Global and overview maps	mmu01240	Biosynthesis of cofactors	62/2777	154/10692	0.402597402597403	1.55007973661197	4.07266375332581	6.75864484615022e-05	0.000364333198737785	0.000192310124734209	623661/69080/394430/394434/613123/394432/394435/94284/394433/22236/226518/98256/73373/74450/18041/14630/56720/319945/14590/11639/192185/17025/66588/58810/22275/106564/66454/79464/69568/22235/29807/17768/12036/108841/18104/14629/331026/54369/110119/11655/270685/211347/108645/11671/70383/18102/103711/108156/268566/217707/13382/13361/102216272/17434/71147/11564/22247/56738/54391/56248/75735/226139	62
Organismal Systems	Endocrine system	mmu04921	Oxytocin signaling pathway	62/2777	154/10692	0.402597402597403	1.55007973661197	4.07266375332581	6.75864484615022e-05	0.000364333198737785	0.000192310124734209	329251/16524/215303/12296/16519/18798/14683/227541/12298/329502/18019/108058/19055/14679/18749/230103/19059/108079/12293/19046/19047/14677/108099/207565/16438/319734/52163/110157/16653/13631/26417/232807/12443/18747/14681/18021/23938/26395/14678/26396/17931/432530/19058/16515/12323/104111/19878/12313/17260/19056/12325/12289/105787/11514/19082/26413/11515/54720/16522/12314/19877/14682	62
Metabolism	Amino acid metabolism	mmu00310	Lysine degradation	31/2777	64/10692	0.484375	1.86493968311127	4.11075583579599	9.03172327162046e-05	0.000479376081339855	0.000253034514330419	56752/69726/226830/77683/192195/73251/84505/110593/69188/107823/67956/231051/97212/14056/233904/75410/93747/234135/26432/235626/214162/208266/11671/14055/78920/13382/18193/239122/381022/110695/225888	31
Organismal Systems	Circulatory system	mmu04261	Adrenergic signaling in cardiomyocytes	62/2777	156/10692	0.397435897435897	1.53020691947591	3.95131319223762	0.000105201856460483	0.000549918795134343	0.000290269875082353	12912/12043/381290/11931/23797/226849/12296/56508/18798/14683/12298/11909/59069/108058/11928/14679/18749/20544/12293/19046/19047/14677/11938/319734/11941/110891/11652/26417/52432/20266/19053/18747/11606/73699/22003/11933/235542/14678/18821/67972/432530/19052/12323/11932/104111/12313/26931/26932/73086/12325/12289/71978/11514/26413/11515/51792/26416/21770/12314/11555/14682/320707	62
Organismal Systems	Endocrine system	mmu04912	GnRH signaling pathway	40/2777	90/10692	0.444444444444444	1.71119913575801	4.01319460767929	0.000107518068612373	0.000553637815989084	0.000292232928043056	18798/14683/329502/108058/18749/26414/16438/110157/16653/26417/18747/26395/26396/14672/432530/26420/26397/26406/26399/12323/26398/14784/104111/12313/20663/26401/12325/12289/26419/11514/26413/11515/26416/26407/20662/12314/26405/13653/15200/14682	40
Metabolism	Energy metabolism	mmu00190	Oxidative phosphorylation	57/2777	141/10692	0.404255319148936	1.55646304369479	3.93976861998763	0.000114382360560572	0.000580322270491136	0.000306318086330943	108664/66495/227197/67273/66052/226646/66046/66377/11950/66290/67680/21871/12861/68198/76252/17992/68202/11973/66108/68197/67003/76429/110323/70316/11966/66916/12857/11972/12858/66925/12866/66414/66594/69802/11975/66152/70383/73834/66694/407785/66945/17993/66218/12864/67130/68194/11964/11974/78330/66416/11984/72900/20463/17995/12868/226139/67264	57
Human Diseases	Cancer: specific types	mmu05210	Colorectal cancer	39/2777	88/10692	0.443181818181818	1.70633777457688	3.94085589471707	0.000140537719561154	0.000692650189265686	0.000365609405775633	12043/64143/23797/19730/12125/18706/12371/26414/19353/109880/110157/16653/11652/26417/12443/26395/17350/26396/26420/12006/72508/14784/20663/56044/17686/27015/18708/72993/26419/26413/56637/12005/17685/17688/20662/11789/17126/17128/12015	39
Human Diseases	Cancer: overview	mmu05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	39/2777	88/10692	0.443181818181818	1.70633777457688	3.94085589471707	0.000140537719561154	0.000692650189265686	0.000365609405775633	20846/23797/22034/12995/18019/18706/19055/18033/21898/19059/16451/19247/110157/16653/11652/26417/18021/16150/13000/26395/26396/19058/26397/26406/26399/72508/15251/18708/19056/26413/15980/26416/18037/78798/13001/19697/16452/19211/12675	39
Organismal Systems	Nervous system	mmu04730	Long-term depression	29/2777	60/10692	0.483333333333333	1.86092906013684	3.96102108018368	0.000158388868824518	0.000769636052738857	0.000406245727303805	18798/14683/329502/14679/17096/14677/14673/14804/16438/109880/110157/16653/16001/26417/19053/12286/14681/73699/26395/14678/26396/14816/14672/19052/12921/14674/26413/51792/14682	29
Organismal Systems	Nervous system	mmu04721	Synaptic vesicle cycle	35/2777	77/10692	0.454545454545455	1.75009002520706	3.91264457717031	0.000165334512262799	0.000792227871259247	0.000418170623120823	108664/103967/20511/20614/13429/20910/12757/66290/21871/76252/11973/108124/232910/72961/11772/11771/56216/11966/12286/11972/13430/208898/20979/22318/71770/11975/67300/73834/12890/74325/11773/11964/11974/11984/20908	35
Metabolism	Glycan biosynthesis and metabolism	mmu00513	Various types of N-glycan biosynthesis	23/2777	44/10692	0.522727272727273	2.01260352898812	3.9866067582554	0.000171374824631563	0.000802385593235113	0.00042353228872517	57370/269181/227619/66789/17156/66357/13200/14595/56737/20441/230815/103963/140481/207958/102580/15211/16430/68292/17308/103534/217664/53618/17158	23
Environmental Information Processing	Signal transduction	mmu04072	Phospholipase D signaling pathway	59/2777	149/10692	0.395973154362416	1.52457506893877	3.81935759857275	0.000172105895360575	0.000802385593235113	0.00042353228872517	227333/64143/103967/23797/19730/64930/56508/18798/14683/13429/104418/329502/18706/18720/19159/19744/19247/14673/381810/110157/16653/11652/14389/26417/56632/66922/52123/16337/11606/13430/26395/14360/26396/18717/14816/28169/432530/11841/14674/11840/56077/14784/19157/104111/217480/20663/19012/56044/18708/380921/11514/26413/11515/110197/68262/55979/268934/20662/18719	59
Organismal Systems	Nervous system	mmu04728	Dopaminergic synapse	55/2777	137/10692	0.401459854014599	1.54569994927047	3.8076473882687	0.000185358924843684	0.000852651054280945	0.000450064477164313	12912/16524/23797/226849/16574/16519/18798/14683/11909/108058/19055/14679/18749/14688/19046/19047/14677/12753/26414/16438/11652/109689/52432/606496/19053/18747/12286/14681/73699/14697/235542/14678/26420/19052/12323/12313/26931/26932/14702/19056/12325/12289/26419/71978/56637/14811/16522/51792/26416/21770/12314/14680/16573/14682/17161	55
Metabolism	Lipid metabolism	mmu00564	Glycerophospholipid metabolism	43/2777	101/10692	0.425742574257426	1.63919323153057	3.82292709123493	0.000199393420492755	0.000898814660961684	0.0004744315372887	18777/227333/14571/215456/110911/66586/104418/329502/74182/66350/99712/28042/11423/320951/14792/75320/27388/18807/52123/14712/102247/28169/212862/237625/74451/66358/56077/68671/217480/19210/210992/19012/67630/380921/14555/110197/68262/55979/64898/225010/12660/208449/14732	43
Organismal Systems	Endocrine system	mmu04922	Glucagon signaling pathway	44/2777	104/10692	0.423076923076923	1.62892994653888	3.81754023113749	0.000200605011287101	0.000898814660961684	0.0004744315372887	12912/23797/14378/18798/110078/14683/11909/56458/74343/108058/19055/18749/19059/108079/108099/16438/11652/18576/68961/56420/18747/102093/18746/235344/93759/19058/104570/68401/12323/12313/68734/56421/74551/68263/19056/12325/105787/328572/18642/12895/19082/12914/12314/14682	44
Organismal Systems	Endocrine system	mmu04920	Adipocytokine signaling pathway	33/2777	72/10692	0.458333333333333	1.76467410875045	3.8561331415373	0.000207505283714754	0.000917811831815257	0.000484459029455498	74205/72674/16367/23797/14378/22030/18033/108079/108099/26414/19247/207565/16846/68465/11652/14081/384783/16150/20869/26420/216739/68401/74551/72993/26419/105787/12895/19082/18037/19697/16452/12675/50790	33
Environmental Information Processing	Signal transduction	mmu04022	cGMP-PKG signaling pathway	66/2777	172/10692	0.383720930232558	1.47740157941898	3.73862452066459	0.000216754697881709	0.000946586971761895	0.000499647737955172	12912/16367/381290/11539/11931/23797/18798/11909/18019/17261/19055/11928/14679/230103/19059/19046/19047/14677/11938/14886/14673/16438/54611/11941/110157/110891/11652/18576/26417/17258/18021/16337/384783/22335/11739/26395/11933/14678/18821/26396/67972/17931/14672/58802/432530/19058/22333/14674/11932/104111/19878/12313/17260/22334/19056/12289/11514/26413/11515/20807/12314/19877/11555/12015/14682/320707	66
Human Diseases	Infectious disease: viral	mmu05166	Human T-cell leukemia virus 1 infection	89/2777	247/10692	0.360323886639676	1.38731832767426	3.64782459807525	0.000264216401921114	0.00113943323328481	0.000601439967530958	12912/13714/23797/99152/11909/17222/12048/13555/18019/18706/74343/19055/12428/18033/18749/19059/66440/12579/16451/52206/56317/100683/26414/59008/16653/11652/26417/12237/70461/12443/69957/18747/18021/234729/22335/18970/16150/11739/382056/16168/12317/245000/69010/26395/26396/12567/237336/18045/432530/19058/103573/26420/22333/26406/66156/12330/26398/20851/53859/217232/104111/13557/18708/26401/22334/19056/26419/19645/328572/11514/26413/13383/23872/12914/11515/21374/18519/71810/15042/20807/13653/17126/52563/17128/14283/19697/19211/81601/12675	89
Genetic Information Processing	Chromosome	mmu03082	ATP-dependent chromatin remodeling	54/2777	136/10692	0.397058823529412	1.5287551102544	3.67575017165299	0.000293471287738027	0.00124997029962493	0.000659786001022464	56207/227195/227867/269397/407823/68142/229542/70088/19646/93760/77045/12054/22385/83766/100683/75560/13445/71777/56505/107932/29861/233532/100043597/69714/243842/20174/12055/93762/20586/235134/21761/15182/116848/68094/20587/17192/77605/57376/83796/207165/22632/116870/70127/56249/66923/51812/239985/72057/210982/17191/13831/268996/67155/81601	54
Environmental Information Processing	Signal transduction	mmu04310	Wnt signaling pathway	66/2777	175/10692	0.377142857142857	1.45207469520037	3.57153516572119	0.000382830759463602	0.00161069039042613	0.000850188978012877	14369/12301/107515/18798/12995/18019/81004/108058/319478/19055/18749/26409/26563/13542/19059/13016/26414/19353/26965/56505/16974/13017/12443/18747/18021/13000/20187/21886/93759/19058/103583/26420/13543/12006/407821/12323/18099/19878/19164/20379/19056/12325/26419/67772/14365/219158/56438/328572/75826/56637/12914/12005/13001/76441/11789/93687/328949/17128/14283/14296/226154/12234/21888/212398/21372/53627	66
Human Diseases	Endocrine and metabolic disease	mmu04931	Insulin resistance	45/2777	110/10692	0.409090909090909	1.57508102268635	3.59098131546884	0.000422580137032164	0.00175650779850719	0.000927157434452308	12912/16367/23797/110854/14378/110078/19246/18706/56458/74343/18033/108079/20111/18762/19046/19047/208104/108099/26414/19247/14583/11652/26457/16337/384783/16150/11606/26420/21428/68401/72508/18708/74551/26419/210789/105787/12895/19082/56637/18607/170826/19697/19211/76055/110651	45
Cellular Processes	Cellular community - eukaryotes	mmu04530	Tight junction	64/2777	170/10692	0.376470588235294	1.44948632675973	3.49915710753061	0.000492342826142098	0.00202212232165505	0.00106735976093462	76709/67771/74117/74192/58220/18538/18759/16800/76089/109905/18749/12695/54357/17475/108079/18762/56443/108099/26414/19353/14924/56449/23859/52432/71960/70497/12443/19053/18747/56513/16412/73699/83964/235442/68178/26408/20869/12567/26420/19052/192786/16897/77579/66713/15525/19878/18260/218518/26401/12289/26419/71978/105787/17886/19082/13383/21844/17356/51792/67268/83814/93737/19877/104027	64
Metabolism	Global and overview maps	mmu01200	Carbon metabolism	49/2777	123/10692	0.398373983739837	1.53381873753919	3.52696431566639	0.000500851261139543	0.00203286688344873	0.00107303118485623	15926/66052/14194/11532/11428/67680/100198/17448/100678/56451/19895/13807/21991/109264/21351/14751/269951/11674/93747/14719/67834/18746/434437/66925/235339/66904/12974/15275/18293/13808/17449/11430/328099/78920/13382/56421/66945/21881/14661/20916/13885/110821/68263/11429/18642/67078/107029/18563/14718	49
Metabolism	Glycan biosynthesis and metabolism	mmu00510	N-Glycan biosynthesis	26/2777	55/10692	0.472727272727273	1.82009362621534	3.6116598956738	0.000528498477248651	0.00211485838413938	0.00111630968865328	57370/269181/227619/227697/13480/66789/17156/66357/13200/14595/56737/230815/57357/103963/381903/140481/207958/102580/16430/68292/17308/103534/217664/53618/17309/17158	26
Organismal Systems	Excretory system	mmu04962	Vasopressin-regulated water reabsorption	22/2777	44/10692	0.5	1.92509902772776	3.6421026891743	0.000533312114261234	0.00211485838413938	0.00111630968865328	12912/13427/14683/18749/13426/13191/20909/18747/234663/235661/110350/53869/19344/22318/19345/192662/104111/13424/11515/271457/19326/67665	22
Metabolism	Lipid metabolism	mmu00062	Fatty acid elongation	17/2777	31/10692	0.548387096774194	2.1113989336369	3.67048535872451	0.00058309545024584	0.00228599920835017	0.00120664489105897	30963/56348/170439/19063/70025/231086/97212/93747/106529/68801/57874/83603/171210/171282/72852/70757/54397	17
Genetic Information Processing	Folding, sorting and degradation	mmu04130	SNARE interactions in vesicular transport	18/2777	34/10692	0.529411764705882	2.03834014700587	3.59180616696074	0.000709785982278997	0.00275141757175566	0.00145231194481687	58244/53330/228960/20333/22319/71116/22317/20909/56216/54399/53331/56418/22318/56494/53612/67474/56389/20908	18
Metabolism	Glycan biosynthesis and metabolism	mmu00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	14/2777	24/10692	0.583333333333333	2.24594886568239	3.61939499446961	0.000783266438304064	0.00300252134683224	0.00158485489855676	50785/14043/58193/83398/23908/15476/93683/217119/218271/50787/17423/54616/14042/15531	14
Human Diseases	Cancer: specific types	mmu05215	Prostate cancer	43/2777	107/10692	0.401869158878505	1.54727585406157	3.36995723831558	0.000870586938061808	0.00330057685309147	0.00174218091711617	12912/12043/23797/13555/18706/56458/18033/12371/12576/109880/110157/16653/11652/16001/26417/14183/12443/18791/14182/16150/26395/20509/26396/14816/22027/17246/14784/20663/13557/18708/19645/328572/26413/56637/12914/104156/18607/20662/21417/19697/12015/19211/12675	43
Metabolism	Amino acid metabolism	mmu00280	Valine, leucine and isoleucine degradation	26/2777	57/10692	0.456140350877193	1.75623069196217	3.39074105856778	0.00103598459345825	0.00388494222546843	0.00205063311977434	11761/56752/56357/13171/72039/11364/15356/231086/78894/97212/58875/12036/66885/12039/93747/208982/12040/66904/11671/13382/208715/11992/78038/110821/67041/110695	26
Metabolism	Glycan biosynthesis and metabolism	mmu00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	16/2777	30/10692	0.533333333333333	2.05343896290961	3.42233335947924	0.00125936767686911	0.00467184783354669	0.00246599443235264	67556/241062/27392/228812/56703/233575/66268/55981/327942/276846/110417/14731/239827/72084/56176/225651	16
Genetic Information Processing	Replication and repair	mmu03420	Nucleotide excision repair	26/2777	58/10692	0.448275862068966	1.72595085244558	3.28355680106819	0.00141963712761306	0.00515552430554215	0.00272129887065993	22592/18538/19359/22590/231329/20022/19687/13870/14884/67967/66491/99375/28015/18972/20020/17420/18974/66671/71991/12572/319955/56438/66467/13872/13194/67710	26
Environmental Information Processing	Signal transduction	mmu04340	Hedgehog signaling pathway	26/2777	58/10692	0.448275862068966	1.72595085244558	3.28355680106819	0.00141963712761306	0.00515552430554215	0.00272129887065993	26554/12043/76857/18749/320129/26965/269878/109689/12443/18747/57810/103236/103583/16568/20747/66313/104318/19206/17237/56637/117606/70425/93687/12234/24069/110355	26
Metabolism	Carbohydrate metabolism	mmu00620	Pyruvate metabolism	21/2777	44/10692	0.477272727272727	1.83759452646741	3.2975986200932	0.0015248083374428	0.00547977996268508	0.00289245441203515	56752/14194/11532/76238/58810/17448/109264/52815/18746/235339/17449/75572/11671/13382/74551/68263/14651/109801/110695/107029/18563	21
Human Diseases	Infectious disease: viral	mmu05161	Hepatitis B	60/2777	164/10692	0.365853658536585	1.40860904467885	3.12340719630575	0.00163712751711492	0.00582277312788297	0.00307350038481695	20846/12912/12043/23797/22034/54401/11909/18538/13555/18019/18706/12428/18033/26409/21898/12371/16451/26414/109880/110157/16653/11652/54131/26417/18021/22335/16150/26395/26396/20847/68652/56480/26420/26397/26399/26398/20851/14784/22031/22630/20663/13557/18708/26401/26419/19645/66513/328572/22631/26413/15975/12914/26416/20662/17128/19697/12015/13194/16452/12675	60
Metabolism	Carbohydrate metabolism	mmu00520	Amino sugar and nucleotide sugar metabolism	19/2777	39/10692	0.487179487179487	1.87573751419628	3.24520352574109	0.00186845705430549	0.00657773146668768	0.00347199860789312	69080/67883/107652/81600/14430/74246/50798/22235/67980/14583/14751/234730/15211/331026/110119/109785/15275/54342/26384	19
Organismal Systems	Excretory system	mmu04961	Endocrine and other factor-regulated calcium reabsorption	27/2777	62/10692	0.435483870967742	1.67669915318225	3.16516599000217	0.00195864864221557	0.00682559375317546	0.00360283056994464	381290/103967/11931/18798/14683/13429/11928/18749/12757/11941/110891/232910/11772/11771/18747/13430/53869/11933/67972/71770/11932/67300/74325/11773/11515/14682/320707	27
